drugbankid,atccodes,targets,name
DB00158,B03BB51,Folate receptor gamma,Folic acid
DB00158,B03BB51,Folate receptor beta,Folic acid
DB00158,B03BB51,Folate receptor alpha,Folic acid
NUTR00025,B03AE02,Folate receptor gamma,Folic acid
NUTR00025,B03AE02,Folate receptor beta,Folic acid
NUTR00025,B03AE02,Folate receptor alpha,Folic acid
NUTR00025,V04CX02,Folate receptor gamma,Folic acid
NUTR00025,V04CX02,Folate receptor beta,Folic acid
NUTR00025,V04CX02,Folate receptor alpha,Folic acid
NUTR00025,B03BB01,Folate receptor gamma,Folic acid
NUTR00025,B03BB01,Folate receptor beta,Folic acid
NUTR00025,B03BB01,Folate receptor alpha,Folic acid
NUTR00025,B03AE01,Folate receptor gamma,Folic acid
NUTR00025,B03AE01,Folate receptor beta,Folic acid
NUTR00025,B03AE01,Folate receptor alpha,Folic acid
NUTR00025,B03BB51,Folate receptor gamma,Folic acid
NUTR00025,B03BB51,Folate receptor beta,Folic acid
NUTR00025,B03BB51,Folate receptor alpha,Folic acid
DB00162,S01XA02,Retinol dehydrogenase 12,Vitamin A
DB00162,S01XA02,Short-chain dehydrogenase/reductase 3,Vitamin A
DB00162,S01XA02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
DB00162,S01XA02,"All-trans-retinol 13,14-reductase",Vitamin A
DB00162,S01XA02,Retinol dehydrogenase 11,Vitamin A
DB00162,S01XA02,Dehydrogenase/reductase SDR family member 4,Vitamin A
DB00162,S01XA02,Retinol dehydrogenase 14,Vitamin A
DB00162,S01XA02,Retinol dehydrogenase 8,Vitamin A
DB00162,S01XA02,Lecithin retinol acyltransferase,Vitamin A
DB00162,S01XA02,11-cis retinol dehydrogenase,Vitamin A
DB00162,S01XA02,Retinol dehydrogenase 13,Vitamin A
DB00162,S01XA02,Retinal dehydrogenase 2,Vitamin A
DB00162,S01XA02,Retinal dehydrogenase 1,Vitamin A
DB00162,S01XA02,Apolipoprotein D,Vitamin A
DB00162,S01XA02,Prostaglandin-H2 D-isomerase,Vitamin A
DB00162,V04CB01,Retinol dehydrogenase 12,Vitamin A
DB00162,V04CB01,Short-chain dehydrogenase/reductase 3,Vitamin A
DB00162,V04CB01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
DB00162,V04CB01,"All-trans-retinol 13,14-reductase",Vitamin A
DB00162,V04CB01,Retinol dehydrogenase 11,Vitamin A
DB00162,V04CB01,Dehydrogenase/reductase SDR family member 4,Vitamin A
DB00162,V04CB01,Retinol dehydrogenase 14,Vitamin A
DB00162,V04CB01,Retinol dehydrogenase 8,Vitamin A
DB00162,V04CB01,Lecithin retinol acyltransferase,Vitamin A
DB00162,V04CB01,11-cis retinol dehydrogenase,Vitamin A
DB00162,V04CB01,Retinol dehydrogenase 13,Vitamin A
DB00162,V04CB01,Retinal dehydrogenase 2,Vitamin A
DB00162,V04CB01,Retinal dehydrogenase 1,Vitamin A
DB00162,V04CB01,Apolipoprotein D,Vitamin A
DB00162,V04CB01,Prostaglandin-H2 D-isomerase,Vitamin A
DB00162,D10AD02,Retinol dehydrogenase 12,Vitamin A
DB00162,D10AD02,Short-chain dehydrogenase/reductase 3,Vitamin A
DB00162,D10AD02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
DB00162,D10AD02,"All-trans-retinol 13,14-reductase",Vitamin A
DB00162,D10AD02,Retinol dehydrogenase 11,Vitamin A
DB00162,D10AD02,Dehydrogenase/reductase SDR family member 4,Vitamin A
DB00162,D10AD02,Retinol dehydrogenase 14,Vitamin A
DB00162,D10AD02,Retinol dehydrogenase 8,Vitamin A
DB00162,D10AD02,Lecithin retinol acyltransferase,Vitamin A
DB00162,D10AD02,11-cis retinol dehydrogenase,Vitamin A
DB00162,D10AD02,Retinol dehydrogenase 13,Vitamin A
DB00162,D10AD02,Retinal dehydrogenase 2,Vitamin A
DB00162,D10AD02,Retinal dehydrogenase 1,Vitamin A
DB00162,D10AD02,Apolipoprotein D,Vitamin A
DB00162,D10AD02,Prostaglandin-H2 D-isomerase,Vitamin A
DB00162,R01AX02,Retinol dehydrogenase 12,Vitamin A
DB00162,R01AX02,Short-chain dehydrogenase/reductase 3,Vitamin A
DB00162,R01AX02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
DB00162,R01AX02,"All-trans-retinol 13,14-reductase",Vitamin A
DB00162,R01AX02,Retinol dehydrogenase 11,Vitamin A
DB00162,R01AX02,Dehydrogenase/reductase SDR family member 4,Vitamin A
DB00162,R01AX02,Retinol dehydrogenase 14,Vitamin A
DB00162,R01AX02,Retinol dehydrogenase 8,Vitamin A
DB00162,R01AX02,Lecithin retinol acyltransferase,Vitamin A
DB00162,R01AX02,11-cis retinol dehydrogenase,Vitamin A
DB00162,R01AX02,Retinol dehydrogenase 13,Vitamin A
DB00162,R01AX02,Retinal dehydrogenase 2,Vitamin A
DB00162,R01AX02,Retinal dehydrogenase 1,Vitamin A
DB00162,R01AX02,Apolipoprotein D,Vitamin A
DB00162,R01AX02,Prostaglandin-H2 D-isomerase,Vitamin A
DB00162,A11CA01,Retinol dehydrogenase 12,Vitamin A
DB00162,A11CA01,Short-chain dehydrogenase/reductase 3,Vitamin A
DB00162,A11CA01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
DB00162,A11CA01,"All-trans-retinol 13,14-reductase",Vitamin A
DB00162,A11CA01,Retinol dehydrogenase 11,Vitamin A
DB00162,A11CA01,Dehydrogenase/reductase SDR family member 4,Vitamin A
DB00162,A11CA01,Retinol dehydrogenase 14,Vitamin A
DB00162,A11CA01,Retinol dehydrogenase 8,Vitamin A
DB00162,A11CA01,Lecithin retinol acyltransferase,Vitamin A
DB00162,A11CA01,11-cis retinol dehydrogenase,Vitamin A
DB00162,A11CA01,Retinol dehydrogenase 13,Vitamin A
DB00162,A11CA01,Retinal dehydrogenase 2,Vitamin A
DB00162,A11CA01,Retinal dehydrogenase 1,Vitamin A
DB00162,A11CA01,Apolipoprotein D,Vitamin A
DB00162,A11CA01,Prostaglandin-H2 D-isomerase,Vitamin A
NUTR00007,S01XA02,Retinol dehydrogenase 12,Vitamin A
NUTR00007,S01XA02,Short-chain dehydrogenase/reductase 3,Vitamin A
NUTR00007,S01XA02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
NUTR00007,S01XA02,"All-trans-retinol 13,14-reductase",Vitamin A
NUTR00007,S01XA02,Retinol dehydrogenase 11,Vitamin A
NUTR00007,S01XA02,Dehydrogenase/reductase SDR family member 4,Vitamin A
NUTR00007,S01XA02,Retinol dehydrogenase 14,Vitamin A
NUTR00007,S01XA02,Retinol dehydrogenase 8,Vitamin A
NUTR00007,S01XA02,Lecithin retinol acyltransferase,Vitamin A
NUTR00007,S01XA02,11-cis retinol dehydrogenase,Vitamin A
NUTR00007,S01XA02,Retinol dehydrogenase 13,Vitamin A
NUTR00007,S01XA02,Retinal dehydrogenase 2,Vitamin A
NUTR00007,S01XA02,Retinal dehydrogenase 1,Vitamin A
NUTR00007,S01XA02,Apolipoprotein D,Vitamin A
NUTR00007,S01XA02,Prostaglandin-H2 D-isomerase,Vitamin A
NUTR00007,V04CB01,Retinol dehydrogenase 12,Vitamin A
NUTR00007,V04CB01,Short-chain dehydrogenase/reductase 3,Vitamin A
NUTR00007,V04CB01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
NUTR00007,V04CB01,"All-trans-retinol 13,14-reductase",Vitamin A
NUTR00007,V04CB01,Retinol dehydrogenase 11,Vitamin A
NUTR00007,V04CB01,Dehydrogenase/reductase SDR family member 4,Vitamin A
NUTR00007,V04CB01,Retinol dehydrogenase 14,Vitamin A
NUTR00007,V04CB01,Retinol dehydrogenase 8,Vitamin A
NUTR00007,V04CB01,Lecithin retinol acyltransferase,Vitamin A
NUTR00007,V04CB01,11-cis retinol dehydrogenase,Vitamin A
NUTR00007,V04CB01,Retinol dehydrogenase 13,Vitamin A
NUTR00007,V04CB01,Retinal dehydrogenase 2,Vitamin A
NUTR00007,V04CB01,Retinal dehydrogenase 1,Vitamin A
NUTR00007,V04CB01,Apolipoprotein D,Vitamin A
NUTR00007,V04CB01,Prostaglandin-H2 D-isomerase,Vitamin A
NUTR00007,D10AD02,Retinol dehydrogenase 12,Vitamin A
NUTR00007,D10AD02,Short-chain dehydrogenase/reductase 3,Vitamin A
NUTR00007,D10AD02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
NUTR00007,D10AD02,"All-trans-retinol 13,14-reductase",Vitamin A
NUTR00007,D10AD02,Retinol dehydrogenase 11,Vitamin A
NUTR00007,D10AD02,Dehydrogenase/reductase SDR family member 4,Vitamin A
NUTR00007,D10AD02,Retinol dehydrogenase 14,Vitamin A
NUTR00007,D10AD02,Retinol dehydrogenase 8,Vitamin A
NUTR00007,D10AD02,Lecithin retinol acyltransferase,Vitamin A
NUTR00007,D10AD02,11-cis retinol dehydrogenase,Vitamin A
NUTR00007,D10AD02,Retinol dehydrogenase 13,Vitamin A
NUTR00007,D10AD02,Retinal dehydrogenase 2,Vitamin A
NUTR00007,D10AD02,Retinal dehydrogenase 1,Vitamin A
NUTR00007,D10AD02,Apolipoprotein D,Vitamin A
NUTR00007,D10AD02,Prostaglandin-H2 D-isomerase,Vitamin A
NUTR00007,R01AX02,Retinol dehydrogenase 12,Vitamin A
NUTR00007,R01AX02,Short-chain dehydrogenase/reductase 3,Vitamin A
NUTR00007,R01AX02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
NUTR00007,R01AX02,"All-trans-retinol 13,14-reductase",Vitamin A
NUTR00007,R01AX02,Retinol dehydrogenase 11,Vitamin A
NUTR00007,R01AX02,Dehydrogenase/reductase SDR family member 4,Vitamin A
NUTR00007,R01AX02,Retinol dehydrogenase 14,Vitamin A
NUTR00007,R01AX02,Retinol dehydrogenase 8,Vitamin A
NUTR00007,R01AX02,Lecithin retinol acyltransferase,Vitamin A
NUTR00007,R01AX02,11-cis retinol dehydrogenase,Vitamin A
NUTR00007,R01AX02,Retinol dehydrogenase 13,Vitamin A
NUTR00007,R01AX02,Retinal dehydrogenase 2,Vitamin A
NUTR00007,R01AX02,Retinal dehydrogenase 1,Vitamin A
NUTR00007,R01AX02,Apolipoprotein D,Vitamin A
NUTR00007,R01AX02,Prostaglandin-H2 D-isomerase,Vitamin A
NUTR00007,A11CA01,Retinol dehydrogenase 12,Vitamin A
NUTR00007,A11CA01,Short-chain dehydrogenase/reductase 3,Vitamin A
NUTR00007,A11CA01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
NUTR00007,A11CA01,"All-trans-retinol 13,14-reductase",Vitamin A
NUTR00007,A11CA01,Retinol dehydrogenase 11,Vitamin A
NUTR00007,A11CA01,Dehydrogenase/reductase SDR family member 4,Vitamin A
NUTR00007,A11CA01,Retinol dehydrogenase 14,Vitamin A
NUTR00007,A11CA01,Retinol dehydrogenase 8,Vitamin A
NUTR00007,A11CA01,Lecithin retinol acyltransferase,Vitamin A
NUTR00007,A11CA01,11-cis retinol dehydrogenase,Vitamin A
NUTR00007,A11CA01,Retinol dehydrogenase 13,Vitamin A
NUTR00007,A11CA01,Retinal dehydrogenase 2,Vitamin A
NUTR00007,A11CA01,Retinal dehydrogenase 1,Vitamin A
NUTR00007,A11CA01,Apolipoprotein D,Vitamin A
NUTR00007,A11CA01,Prostaglandin-H2 D-isomerase,Vitamin A
APRD00486,S01XA02,Retinol dehydrogenase 12,Vitamin A
APRD00486,S01XA02,Short-chain dehydrogenase/reductase 3,Vitamin A
APRD00486,S01XA02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
APRD00486,S01XA02,"All-trans-retinol 13,14-reductase",Vitamin A
APRD00486,S01XA02,Retinol dehydrogenase 11,Vitamin A
APRD00486,S01XA02,Dehydrogenase/reductase SDR family member 4,Vitamin A
APRD00486,S01XA02,Retinol dehydrogenase 14,Vitamin A
APRD00486,S01XA02,Retinol dehydrogenase 8,Vitamin A
APRD00486,S01XA02,Lecithin retinol acyltransferase,Vitamin A
APRD00486,S01XA02,11-cis retinol dehydrogenase,Vitamin A
APRD00486,S01XA02,Retinol dehydrogenase 13,Vitamin A
APRD00486,S01XA02,Retinal dehydrogenase 2,Vitamin A
APRD00486,S01XA02,Retinal dehydrogenase 1,Vitamin A
APRD00486,S01XA02,Apolipoprotein D,Vitamin A
APRD00486,S01XA02,Prostaglandin-H2 D-isomerase,Vitamin A
APRD00486,V04CB01,Retinol dehydrogenase 12,Vitamin A
APRD00486,V04CB01,Short-chain dehydrogenase/reductase 3,Vitamin A
APRD00486,V04CB01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
APRD00486,V04CB01,"All-trans-retinol 13,14-reductase",Vitamin A
APRD00486,V04CB01,Retinol dehydrogenase 11,Vitamin A
APRD00486,V04CB01,Dehydrogenase/reductase SDR family member 4,Vitamin A
APRD00486,V04CB01,Retinol dehydrogenase 14,Vitamin A
APRD00486,V04CB01,Retinol dehydrogenase 8,Vitamin A
APRD00486,V04CB01,Lecithin retinol acyltransferase,Vitamin A
APRD00486,V04CB01,11-cis retinol dehydrogenase,Vitamin A
APRD00486,V04CB01,Retinol dehydrogenase 13,Vitamin A
APRD00486,V04CB01,Retinal dehydrogenase 2,Vitamin A
APRD00486,V04CB01,Retinal dehydrogenase 1,Vitamin A
APRD00486,V04CB01,Apolipoprotein D,Vitamin A
APRD00486,V04CB01,Prostaglandin-H2 D-isomerase,Vitamin A
APRD00486,D10AD02,Retinol dehydrogenase 12,Vitamin A
APRD00486,D10AD02,Short-chain dehydrogenase/reductase 3,Vitamin A
APRD00486,D10AD02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
APRD00486,D10AD02,"All-trans-retinol 13,14-reductase",Vitamin A
APRD00486,D10AD02,Retinol dehydrogenase 11,Vitamin A
APRD00486,D10AD02,Dehydrogenase/reductase SDR family member 4,Vitamin A
APRD00486,D10AD02,Retinol dehydrogenase 14,Vitamin A
APRD00486,D10AD02,Retinol dehydrogenase 8,Vitamin A
APRD00486,D10AD02,Lecithin retinol acyltransferase,Vitamin A
APRD00486,D10AD02,11-cis retinol dehydrogenase,Vitamin A
APRD00486,D10AD02,Retinol dehydrogenase 13,Vitamin A
APRD00486,D10AD02,Retinal dehydrogenase 2,Vitamin A
APRD00486,D10AD02,Retinal dehydrogenase 1,Vitamin A
APRD00486,D10AD02,Apolipoprotein D,Vitamin A
APRD00486,D10AD02,Prostaglandin-H2 D-isomerase,Vitamin A
APRD00486,R01AX02,Retinol dehydrogenase 12,Vitamin A
APRD00486,R01AX02,Short-chain dehydrogenase/reductase 3,Vitamin A
APRD00486,R01AX02,Aldehyde dehydrogenase family 1 member A3,Vitamin A
APRD00486,R01AX02,"All-trans-retinol 13,14-reductase",Vitamin A
APRD00486,R01AX02,Retinol dehydrogenase 11,Vitamin A
APRD00486,R01AX02,Dehydrogenase/reductase SDR family member 4,Vitamin A
APRD00486,R01AX02,Retinol dehydrogenase 14,Vitamin A
APRD00486,R01AX02,Retinol dehydrogenase 8,Vitamin A
APRD00486,R01AX02,Lecithin retinol acyltransferase,Vitamin A
APRD00486,R01AX02,11-cis retinol dehydrogenase,Vitamin A
APRD00486,R01AX02,Retinol dehydrogenase 13,Vitamin A
APRD00486,R01AX02,Retinal dehydrogenase 2,Vitamin A
APRD00486,R01AX02,Retinal dehydrogenase 1,Vitamin A
APRD00486,R01AX02,Apolipoprotein D,Vitamin A
APRD00486,R01AX02,Prostaglandin-H2 D-isomerase,Vitamin A
APRD00486,A11CA01,Retinol dehydrogenase 12,Vitamin A
APRD00486,A11CA01,Short-chain dehydrogenase/reductase 3,Vitamin A
APRD00486,A11CA01,Aldehyde dehydrogenase family 1 member A3,Vitamin A
APRD00486,A11CA01,"All-trans-retinol 13,14-reductase",Vitamin A
APRD00486,A11CA01,Retinol dehydrogenase 11,Vitamin A
APRD00486,A11CA01,Dehydrogenase/reductase SDR family member 4,Vitamin A
APRD00486,A11CA01,Retinol dehydrogenase 14,Vitamin A
APRD00486,A11CA01,Retinol dehydrogenase 8,Vitamin A
APRD00486,A11CA01,Lecithin retinol acyltransferase,Vitamin A
APRD00486,A11CA01,11-cis retinol dehydrogenase,Vitamin A
APRD00486,A11CA01,Retinol dehydrogenase 13,Vitamin A
APRD00486,A11CA01,Retinal dehydrogenase 2,Vitamin A
APRD00486,A11CA01,Retinal dehydrogenase 1,Vitamin A
APRD00486,A11CA01,Apolipoprotein D,Vitamin A
APRD00486,A11CA01,Prostaglandin-H2 D-isomerase,Vitamin A
DB00165,J04AM08,Pyridoxal kinase,Pyridoxine
DB00165,A11HA02,Pyridoxal kinase,Pyridoxine
NUTR00002,J04AM08,Pyridoxal kinase,Pyridoxine
NUTR00002,A11HA02,Pyridoxal kinase,Pyridoxine
APRD00204,J04AM08,Pyridoxal kinase,Pyridoxine
APRD00204,A11HA02,Pyridoxal kinase,Pyridoxine
DB00166,A16AX01,"Lipoyltransferase 1, mitochondrial",Lipoic acid
DB00166,A16AX01,"Lipoyl synthase, mitochondrial",Lipoic acid
DB00166,A16AX01,Sodium-dependent multivitamin transporter,Lipoic acid
NUTR00035,A16AX01,"Lipoyltransferase 1, mitochondrial",Lipoic acid
NUTR00035,A16AX01,"Lipoyl synthase, mitochondrial",Lipoic acid
NUTR00035,A16AX01,Sodium-dependent multivitamin transporter,Lipoic acid
DB00169,M05BB09,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BX53,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BB07,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BB08,Vitamin D3 receptor,Cholecalciferol
DB00169,A11CC55,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BB05,Vitamin D3 receptor,Cholecalciferol
DB00169,A11CC05,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BB03,Vitamin D3 receptor,Cholecalciferol
DB00169,M05BB04,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB09,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BX53,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB07,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB08,Vitamin D3 receptor,Cholecalciferol
NUTR00008,A11CC55,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB05,Vitamin D3 receptor,Cholecalciferol
NUTR00008,A11CC05,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB03,Vitamin D3 receptor,Cholecalciferol
NUTR00008,M05BB04,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB09,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BX53,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB07,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB08,Vitamin D3 receptor,Cholecalciferol
APRD00506,A11CC55,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB05,Vitamin D3 receptor,Cholecalciferol
APRD00506,A11CC05,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB03,Vitamin D3 receptor,Cholecalciferol
APRD00506,M05BB04,Vitamin D3 receptor,Cholecalciferol
DB00170,B02BA02,Vitamin K-dependent gamma-carboxylase,Menadione
DB00170,B02BA02,Vitamin K epoxide reductase complex subunit 1,Menadione
DB00170,B02BA02,Vitamin K epoxide reductase complex subunit 1-like protein 1,Menadione
DB00170,B02BA02,Prothrombin,Menadione
DB00170,B02BA02,Coagulation factor IX,Menadione
DB00170,B02BA02,Vitamin K-dependent protein C,Menadione
DB00170,B02BA02,Vitamin K-dependent protein S,Menadione
DB00170,B02BA02,Ribosyldihydronicotinamide dehydrogenase [quinone],Menadione
DB00170,B02BA02,NAD(P)H dehydrogenase [quinone] 1,Menadione
DB00170,B02BA02,Osteocalcin,Menadione
NUTR00062,B02BA02,Vitamin K-dependent gamma-carboxylase,Menadione
NUTR00062,B02BA02,Vitamin K epoxide reductase complex subunit 1,Menadione
NUTR00062,B02BA02,Vitamin K epoxide reductase complex subunit 1-like protein 1,Menadione
NUTR00062,B02BA02,Prothrombin,Menadione
NUTR00062,B02BA02,Coagulation factor IX,Menadione
NUTR00062,B02BA02,Vitamin K-dependent protein C,Menadione
NUTR00062,B02BA02,Vitamin K-dependent protein S,Menadione
NUTR00062,B02BA02,Ribosyldihydronicotinamide dehydrogenase [quinone],Menadione
NUTR00062,B02BA02,NAD(P)H dehydrogenase [quinone] 1,Menadione
NUTR00062,B02BA02,Osteocalcin,Menadione
DB00175,C10AA03,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
DB00175,C10AA03,Histone deacetylase 2,Pravastatin
DB00175,C10BA03,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
DB00175,C10BA03,Histone deacetylase 2,Pravastatin
DB00175,C10BX02,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
DB00175,C10BX02,Histone deacetylase 2,Pravastatin
APRD00328,C10AA03,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
APRD00328,C10AA03,Histone deacetylase 2,Pravastatin
APRD00328,C10BA03,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
APRD00328,C10BA03,Histone deacetylase 2,Pravastatin
APRD00328,C10BX02,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pravastatin
APRD00328,C10BX02,Histone deacetylase 2,Pravastatin
DB00176,N06AB08,Sodium-dependent serotonin transporter,Fluvoxamine
DB00176,N06AB08,Potassium voltage-gated channel subfamily H member 2,Fluvoxamine
APRD00425,N06AB08,Sodium-dependent serotonin transporter,Fluvoxamine
APRD00425,N06AB08,Potassium voltage-gated channel subfamily H member 2,Fluvoxamine
DB00177,C09DX05,Type-1 angiotensin II receptor,Valsartan
DB00177,C10BX10,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DA03,Type-1 angiotensin II receptor,Valsartan
DB00177,C09CA03,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DX02,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DX01,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DB08,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DB01,Type-1 angiotensin II receptor,Valsartan
DB00177,C09DX04,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DX05,Type-1 angiotensin II receptor,Valsartan
APRD00133,C10BX10,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DA03,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09CA03,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DX02,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DX01,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DB08,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DB01,Type-1 angiotensin II receptor,Valsartan
APRD00133,C09DX04,Type-1 angiotensin II receptor,Valsartan
DB00178,C09BX03,Angiotensin-converting enzyme,Ramipril
DB00178,C09BX03,B1 bradykinin receptor,Ramipril
DB00178,C10BX04,Angiotensin-converting enzyme,Ramipril
DB00178,C10BX04,B1 bradykinin receptor,Ramipril
DB00178,C10BX17,Angiotensin-converting enzyme,Ramipril
DB00178,C10BX17,B1 bradykinin receptor,Ramipril
DB00178,C09BB07,Angiotensin-converting enzyme,Ramipril
DB00178,C09BB07,B1 bradykinin receptor,Ramipril
DB00178,C10BX06,Angiotensin-converting enzyme,Ramipril
DB00178,C10BX06,B1 bradykinin receptor,Ramipril
DB00178,C09BB05,Angiotensin-converting enzyme,Ramipril
DB00178,C09BB05,B1 bradykinin receptor,Ramipril
DB00178,C09BA05,Angiotensin-converting enzyme,Ramipril
DB00178,C09BA05,B1 bradykinin receptor,Ramipril
DB00178,C09AA05,Angiotensin-converting enzyme,Ramipril
DB00178,C09AA05,B1 bradykinin receptor,Ramipril
APRD00009,C09BX03,Angiotensin-converting enzyme,Ramipril
APRD00009,C09BX03,B1 bradykinin receptor,Ramipril
APRD00009,C10BX04,Angiotensin-converting enzyme,Ramipril
APRD00009,C10BX04,B1 bradykinin receptor,Ramipril
APRD00009,C10BX17,Angiotensin-converting enzyme,Ramipril
APRD00009,C10BX17,B1 bradykinin receptor,Ramipril
APRD00009,C09BB07,Angiotensin-converting enzyme,Ramipril
APRD00009,C09BB07,B1 bradykinin receptor,Ramipril
APRD00009,C10BX06,Angiotensin-converting enzyme,Ramipril
APRD00009,C10BX06,B1 bradykinin receptor,Ramipril
